,Time,Value,Alert
294,820471641.004999,227.454,0.0
295,820471651.007999,227.653,0.0
296,820471661.018,227.798,0.0
297,820471671.021999,227.958,0.0
298,820471681.03,228.111,0.0
299,820471691.032999,228.252,0.0
300,820471701.036,228.396,0.0
301,820471711.047,228.542,0.0
302,820471721.051,228.711,0.0
303,820471731.055999,228.882,0.0
304,820471741.064999,229.048,0.0
305,820471751.070999,229.213,0.0
306,820471761.080999,229.365,0.0
307,820471771.083999,229.493,0.0
308,820471781.09,229.632,0.0
309,820471791.097999,229.785,0.0
310,820471801.108,229.951,0.0
311,820471811.109999,230.1,0.0
312,820471821.111999,230.26,0.0
313,820471831.120999,230.412,0.0
314,820471841.125999,230.607,0.0
315,820471851.13,230.742,0.0
316,820471861.131999,230.992,0.0
317,820471871.14,231.171,0.0
318,820471881.146999,231.314,0.0
319,820471891.152,231.49,0.0
320,820471901.161999,231.653,0.0
321,820471911.170999,231.783,0.0
322,820471921.171999,231.926,0.0
323,820471931.176999,232.092,0.0
324,820471941.185999,232.233,0.0
325,820471951.189,232.409,0.0
326,820471961.194,232.536,0.0
327,820471971.203,232.669,0.0
328,820471981.209,232.835,0.0
329,820471991.217,232.975,0.0
330,820472001.227,233.111,0.0
331,820472011.231999,233.224,0.0
332,820472021.238999,233.378,0.0
333,820472031.241999,233.483,0.0
334,820472041.25,233.641,0.0
335,820472051.255,233.762,0.0
336,820472061.257,233.928,0.0
337,820472071.263999,234.041,0.0
338,820472081.267,234.157,0.0
339,820472091.277,234.28,0.0
340,820472101.282999,234.427,0.0
341,820472111.284,234.527,0.0
342,820472121.286999,234.632,0.0
343,820472131.297,234.754,0.0
344,820472141.307,234.878,0.0
345,820472151.308999,235.002,0.0
346,820472161.312,235.174,0.0
347,820472171.320999,235.323,0.0
348,820472181.326,235.494,0.0
349,820472191.335,235.647,0.0
350,820472201.344,235.744,0.0
351,820472211.35,235.884,0.0
352,820472221.356,236.011,0.0
353,820472231.356999,236.122,0.0
354,820472241.364999,236.227,0.0
355,820472251.368999,236.351,0.0
356,820472261.372999,236.464,0.0
357,820472271.378,236.6,0.0
358,820472281.387999,236.704,0.0
359,820472291.394999,236.84,0.0
