Frecuencia [Hz],Error Frecuencia [Hz],X [V],Ruido X [V],Y [V],Ruido Y [V],Tiempo de integración [s],Escala [V]
4008.416833667335,,0.0600817,5e-06,-0.0689244,5e-06,,0.01
4028.256513026052,,0.0597613,5e-06,-0.0688787,5e-06,,0.01
4048.09619238477,,0.0594485,5e-06,-0.0688329,5e-06,,0.01
4067.935871743488,,0.0591357,5e-06,-0.0687795,5e-06,,0.01
4087.7755511022046,,0.0588229,5e-06,-0.0687261,5e-06,,0.01
4107.615230460922,,0.0585177,5e-06,-0.0686727,5e-06,,0.01
4127.454909819639,,0.0581973,5e-06,-0.0686116,5e-06,,0.01
4147.294589178357,,0.0578921,5e-06,-0.0685582,5e-06,,0.01
4167.134268537075,,0.0575869,5e-06,-0.0685048,5e-06,,0.01
4186.973947895792,,0.0572817,5e-06,-0.0684514,5e-06,,0.01
4206.813627254509,,0.0569842,5e-06,-0.068398,5e-06,,0.01
4226.653306613227,,0.0566866,5e-06,-0.0683446,5e-06,,0.01
4246.492985971944,,0.0563891,5e-06,-0.0682836,5e-06,,0.01
4266.332665330661,,0.0560915,5e-06,-0.0682225,5e-06,,0.01
4286.172344689379,,0.055794,5e-06,-0.0681539,5e-06,,0.01
4306.0120240480965,,0.0555041,5e-06,-0.0680852,5e-06,,0.01
4325.851703406814,,0.0552065,5e-06,-0.0680242,5e-06,,0.01
4345.691382765532,,0.0549166,5e-06,-0.0679555,5e-06,,0.01
4365.531062124249,,0.0546267,5e-06,-0.0678868,5e-06,,0.01
4385.370741482966,,0.0543444,5e-06,-0.0678182,5e-06,,0.01
4405.210420841684,,0.0540545,5e-06,-0.0677495,5e-06,,0.01
4425.050100200401,,0.0537722,5e-06,-0.0676808,5e-06,,0.01
4444.889779559118,,0.0534899,5e-06,-0.0676045,5e-06,,0.01
4464.729458917836,,0.0532076,5e-06,-0.0675359,5e-06,,0.01
4484.5691382765535,,0.052933,5e-06,-0.0674596,5e-06,,0.01
4504.408817635271,,0.0526507,5e-06,-0.0673985,5e-06,,0.01
4524.248496993989,,0.0523837,5e-06,-0.0673223,5e-06,,0.01
4544.088176352706,,0.052109,5e-06,-0.067246,5e-06,,0.01
4563.927855711423,,0.0518343,5e-06,-0.0671773,5e-06,,0.01
4583.767535070141,,0.0515597,5e-06,-0.067101,5e-06,,0.01
4603.607214428858,,0.0512927,5e-06,-0.0670247,5e-06,,0.01
4623.446893787575,,0.0510256,5e-06,-0.0669484,5e-06,,0.01
4643.2865731462925,,0.0507662,5e-06,-0.0668721,5e-06,,0.01
4663.126252505011,,0.0504992,5e-06,-0.0667958,5e-06,,0.01
4682.965931863728,,0.0502322,5e-06,-0.0667195,5e-06,,0.01
4702.805611222445,,0.0499804,5e-06,-0.0666432,5e-06,,0.01
4722.645290581163,,0.049721,5e-06,-0.0665593,5e-06,,0.01
4742.48496993988,,0.0494616,5e-06,-0.066483,5e-06,,0.01
4762.324649298597,,0.0492098,5e-06,-0.0663991,5e-06,,0.01
4782.164328657315,,0.0489581,5e-06,-0.0663228,5e-06,,0.01
4802.0040080160325,,0.048691,5e-06,-0.0662313,5e-06,,0.01
4821.84368737475,,0.0484393,5e-06,-0.066155,5e-06,,0.01
4841.683366733468,,0.0481951,5e-06,-0.0660787,5e-06,,0.01
4861.523046092185,,0.047951,5e-06,-0.0659947,5e-06,,0.01
4881.362725450902,,0.0476992,5e-06,-0.0659108,5e-06,,0.01
4901.20240480962,,0.0474551,5e-06,-0.0658193,5e-06,,0.01
4921.042084168337,,0.0472109,5e-06,-0.0657353,5e-06,,0.01
4940.881763527054,,0.0469668,5e-06,-0.0656514,5e-06,,0.01
4960.721442885772,,0.0467303,5e-06,-0.0655599,5e-06,,0.01
4980.5611222444895,,0.0464861,5e-06,-0.0654759,5e-06,,0.01
5000.400801603207,,0.0462496,5e-06,-0.065392,5e-06,,0.01
5020.240480961924,,0.0460131,5e-06,-0.0653005,5e-06,,0.01
5040.080160320642,,0.0457842,5e-06,-0.0652165,5e-06,,0.01
5059.919839679359,,0.0455477,5e-06,-0.065125,5e-06,,0.01
5079.759519038076,,0.0453112,5e-06,-0.0650334,5e-06,,0.01
5099.599198396794,,0.0450823,5e-06,-0.0649495,5e-06,,0.01
5119.438877755511,,0.0448534,5e-06,-0.064858,5e-06,,0.01
5139.2785571142285,,0.0446246,5e-06,-0.0647664,5e-06,,0.01
5159.118236472947,,0.0444033,5e-06,-0.0646825,5e-06,,0.01
5178.957915831664,,0.0441744,5e-06,-0.0645909,5e-06,,0.01
5198.797595190381,,0.0439456,5e-06,-0.0644994,5e-06,,0.01
5218.637274549099,,0.0437243,5e-06,-0.0644078,5e-06,,0.01
5238.476953907816,,0.0435107,5e-06,-0.0643239,5e-06,,0.01
5258.316633266533,,0.0432818,5e-06,-0.0642247,5e-06,,0.01
5278.156312625251,,0.0430682,5e-06,-0.0641408,5e-06,,0.01
5297.995991983968,,0.0428469,5e-06,-0.0640569,5e-06,,0.01
5317.835671342686,,0.0426333,5e-06,-0.0639653,5e-06,,0.01
5337.675350701404,,0.0424197,5e-06,-0.0638661,5e-06,,0.01
5357.515030060121,,0.042206,5e-06,-0.0637822,5e-06,,0.01
5377.354709418838,,0.0419924,5e-06,-0.0636907,5e-06,,0.01
5397.194388777555,,0.0417864,5e-06,-0.0635915,5e-06,,0.01
5417.034068136273,,0.0415728,5e-06,-0.0634999,5e-06,,0.01
5436.87374749499,,0.0413668,5e-06,-0.0634084,5e-06,,0.01
5456.713426853708,,0.0411608,5e-06,-0.0633168,5e-06,,0.01
5476.5531062124255,,0.0409548,5e-06,-0.0632253,5e-06,,0.01
5496.392785571143,,0.0407565,5e-06,-0.0631261,5e-06,,0.01
5516.23246492986,,0.0405581,5e-06,-0.0630345,5e-06,,0.01
5536.072144288578,,0.0403445,5e-06,-0.062943,5e-06,,0.01
5555.911823647295,,0.0401461,5e-06,-0.0628514,5e-06,,0.01
5575.751503006012,,0.0399477,5e-06,-0.0627522,5e-06,,0.01
5595.59118236473,,0.039757,5e-06,-0.0626531,5e-06,,0.01
5615.430861723447,,0.0395586,5e-06,-0.0625615,5e-06,,0.01
5635.2705410821645,,0.0393603,5e-06,-0.0624697,5e-06,,0.01
