Frecuencia [Hz],Error Frecuencia [Hz],X [V],Ruido X [V],Y [V],Ruido Y [V],Tiempo de integración [s],Escala [V]
5932.865731462926,,0.00464633,5e-06,0.00345613,5e-06,,0.01
5952.705410821643,,0.00465396,5e-06,0.0034485,5e-06,,0.01
5972.5450901803615,,0.00466159,5e-06,0.0034485,5e-06,,0.01
5992.384769539079,,0.00466922,5e-06,0.00344087,5e-06,,0.01
6012.224448897796,,0.00468448,5e-06,0.00343324,5e-06,,0.01
6032.064128256514,,0.00469211,5e-06,0.00343324,5e-06,,0.01
6051.903807615231,,0.00469974,5e-06,0.00342561,5e-06,,0.01
6071.743486973948,,0.00470737,5e-06,0.00342561,5e-06,,0.01
6091.583166332666,,0.004715,5e-06,0.00341798,5e-06,,0.01
6111.422845691383,,0.00472263,5e-06,0.00341798,5e-06,,0.01
6131.2625250501005,,0.00473788,5e-06,0.00341035,5e-06,,0.01
6151.102204408819,,0.00474551,5e-06,0.00340272,5e-06,,0.01
6170.941883767536,,0.00475314,5e-06,0.0033951,5e-06,,0.01
6190.781563126253,,0.00476077,5e-06,0.0033951,5e-06,,0.01
6210.62124248497,,0.0047684,5e-06,0.00338747,5e-06,,0.01
6230.460921843688,,0.00478366,5e-06,0.00337984,5e-06,,0.01
6250.300601202405,,0.00479129,5e-06,0.00337984,5e-06,,0.01
6270.140280561122,,0.00479892,5e-06,0.00337984,5e-06,,0.01
6289.97995991984,,0.00480655,5e-06,0.00337221,5e-06,,0.01
6309.819639278558,,0.00481418,5e-06,0.00336458,5e-06,,0.01
6329.659318637275,,0.00482181,5e-06,0.00336458,5e-06,,0.01
6349.498997995993,,0.00483707,5e-06,0.00335695,5e-06,,0.01
6369.33867735471,,0.0048447,5e-06,0.00334932,5e-06,,0.01
6389.178356713427,,0.00485232,5e-06,0.00334932,5e-06,,0.01
6409.018036072145,,0.00485995,5e-06,0.00334169,5e-06,,0.01
6428.857715430862,,0.00486758,5e-06,0.00333406,5e-06,,0.01
6448.697394789579,,0.00488284,5e-06,0.00333406,5e-06,,0.01
6468.5370741482975,,0.00489047,5e-06,0.00332643,5e-06,,0.01
6488.376753507015,,0.0048981,5e-06,0.00332643,5e-06,,0.01
6508.216432865732,,0.00490573,5e-06,0.0033188,5e-06,,0.01
6528.05611222445,,0.00490573,5e-06,0.0033188,5e-06,,0.01
6547.895791583167,,0.00492099,5e-06,0.00331117,5e-06,,0.01
6567.735470941884,,0.00492862,5e-06,0.00330354,5e-06,,0.01
6587.575150300601,,0.00493625,5e-06,0.00330354,5e-06,,0.01
6607.414829659319,,0.00494388,5e-06,0.00329591,5e-06,,0.01
6627.2545090180365,,0.00495151,5e-06,0.00328828,5e-06,,0.01
6647.094188376754,,0.00495914,5e-06,0.00328828,5e-06,,0.01
6666.933867735472,,0.00496677,5e-06,0.00328065,5e-06,,0.01
6686.773547094189,,0.0049744,5e-06,0.00327303,5e-06,,0.01
6706.613226452906,,0.00498202,5e-06,0.00327303,5e-06,,0.01
6726.452905811624,,0.00498965,5e-06,0.00327303,5e-06,,0.01
6746.292585170341,,0.00500491,5e-06,0.0032654,5e-06,,0.01
6766.132264529058,,0.00501254,5e-06,0.00325777,5e-06,,0.01
6785.971943887776,,0.00501254,5e-06,0.00325777,5e-06,,0.01
6805.811623246494,,0.00502017,5e-06,0.00325014,5e-06,,0.01
6825.651302605211,,0.0050278,5e-06,0.00324251,5e-06,,0.01
6845.490981963929,,0.00503543,5e-06,0.00324251,5e-06,,0.01
6865.330661322646,,0.00504306,5e-06,0.00323488,5e-06,,0.01
6885.170340681363,,0.00505069,5e-06,0.00322725,5e-06,,0.01
6905.010020040081,,0.00505832,5e-06,0.00322725,5e-06,,0.01
6924.849699398798,,0.00506595,5e-06,0.00321962,5e-06,,0.01
6944.689378757515,,0.00507358,5e-06,0.00321962,5e-06,,0.01
6964.529058116233,,0.00508121,5e-06,0.00321962,5e-06,,0.01
6984.368737474951,,0.00508884,5e-06,0.00321199,5e-06,,0.01
7004.208416833668,,0.00509647,5e-06,0.00320436,5e-06,,0.01
7024.048096192385,,0.00510409,5e-06,0.00320436,5e-06,,0.01
7043.887775551103,,0.00511172,5e-06,0.00319673,5e-06,,0.01
7063.72745490982,,0.00511935,5e-06,0.0031891,5e-06,,0.01
7083.567134268537,,0.00511935,5e-06,0.0031891,5e-06,,0.01
7103.406813627255,,0.00512698,5e-06,0.00318147,5e-06,,0.01
7123.2464929859725,,0.00513461,5e-06,0.00317384,5e-06,,0.01
7143.08617234469,,0.00514224,5e-06,0.00316621,5e-06,,0.01
7162.925851703408,,0.00514987,5e-06,0.00316621,5e-06,,0.01
7182.765531062125,,0.0051575,5e-06,0.00316621,5e-06,,0.01
7202.605210420842,,0.00516513,5e-06,0.00315858,5e-06,,0.01
7222.44488977956,,0.00517276,5e-06,0.00315858,5e-06,,0.01
7242.284569138277,,0.00517276,5e-06,0.00315095,5e-06,,0.01
7262.124248496994,,0.00518039,5e-06,0.00315095,5e-06,,0.01
7281.963927855712,,0.00518802,5e-06,0.00314333,5e-06,,0.01
7301.80360721443,,0.00519565,5e-06,0.0031357,5e-06,,0.01
7321.643286573147,,0.00520328,5e-06,0.00312807,5e-06,,0.01
7341.482965931864,,0.00521091,5e-06,0.00312807,5e-06,,0.01
7361.322645290582,,0.00521854,5e-06,0.00312044,5e-06,,0.01
7381.162324649299,,0.00522617,5e-06,0.00311281,5e-06,,0.01
7401.002004008016,,0.00522617,5e-06,0.00311281,5e-06,,0.01
7420.841683366734,,0.00523379,5e-06,0.00311281,5e-06,,0.01
7440.681362725451,,0.00524142,5e-06,0.00311281,5e-06,,0.01
7460.521042084169,,0.00524905,5e-06,0.00310518,5e-06,,0.01
7480.360721442887,,0.00525668,5e-06,0.00309755,5e-06,,0.01
7500.200400801604,,0.00525668,5e-06,0.00309755,5e-06,,0.01
