Frecuencia [Hz],Error Frecuencia [Hz],X [V],Ruido X [V],Y [V],Ruido Y [V],Tiempo de integración [s],Escala [V]
6329.659318637275,,0.0292131,5e-06,-0.0678716,5e-06,,0.01
6349.498997995993,,0.0290529,5e-06,-0.067719,5e-06,,0.01
6369.33867735471,,0.0288926,5e-06,-0.067574,5e-06,,0.01
6389.178356713427,,0.02874,5e-06,-0.0674214,5e-06,,0.01
6409.018036072145,,0.0285875,5e-06,-0.0672688,5e-06,,0.01
6428.857715430862,,0.0284349,5e-06,-0.0671239,5e-06,,0.01
6448.697394789579,,0.0282899,5e-06,-0.0669713,5e-06,,0.01
6468.5370741482975,,0.0281373,5e-06,-0.0668263,5e-06,,0.01
6488.376753507015,,0.0279847,5e-06,-0.0666738,5e-06,,0.01
6508.216432865732,,0.0278322,5e-06,-0.0665288,5e-06,,0.01
6528.05611222445,,0.0276872,5e-06,-0.0663838,5e-06,,0.01
6547.895791583167,,0.0275422,5e-06,-0.0662313,5e-06,,0.01
6567.735470941884,,0.0274049,5e-06,-0.0660863,5e-06,,0.01
6587.575150300601,,0.0272523,5e-06,-0.0659413,5e-06,,0.01
6607.414829659319,,0.027115,5e-06,-0.065804,5e-06,,0.01
6627.2545090180365,,0.0269777,5e-06,-0.0656514,5e-06,,0.01
6647.094188376754,,0.0268251,5e-06,-0.0655065,5e-06,,0.01
6666.933867735472,,0.0266877,5e-06,-0.0653615,5e-06,,0.01
6686.773547094189,,0.026558,5e-06,-0.0652242,5e-06,,0.01
6706.613226452906,,0.0264131,5e-06,-0.0650716,5e-06,,0.01
6726.452905811624,,0.0262758,5e-06,-0.0649343,5e-06,,0.01
6746.292585170341,,0.0261384,5e-06,-0.0647969,5e-06,,0.01
6766.132264529058,,0.0260087,5e-06,-0.064652,5e-06,,0.01
6785.971943887776,,0.025879,5e-06,-0.064507,5e-06,,0.01
6805.811623246494,,0.0257417,5e-06,-0.0643697,5e-06,,0.01
6825.651302605211,,0.025612,5e-06,-0.0642247,5e-06,,0.01
6845.490981963929,,0.0254747,5e-06,-0.0640874,5e-06,,0.01
6865.330661322646,,0.025345,5e-06,-0.0639501,5e-06,,0.01
6885.170340681363,,0.0252229,5e-06,-0.0638051,5e-06,,0.01
6905.010020040081,,0.0250856,5e-06,-0.0636678,5e-06,,0.01
6924.849699398798,,0.0249635,5e-06,-0.0635304,5e-06,,0.01
6944.689378757515,,0.0248338,5e-06,-0.0633855,5e-06,,0.01
6964.529058116233,,0.0247117,5e-06,-0.0632558,5e-06,,0.01
6984.368737474951,,0.0245897,5e-06,-0.0631185,5e-06,,0.01
7004.208416833668,,0.02446,5e-06,-0.0629735,5e-06,,0.01
7024.048096192385,,0.0243455,5e-06,-0.0628438,5e-06,,0.01
7043.887775551103,,0.0242158,5e-06,-0.0626988,5e-06,,0.01
7063.72745490982,,0.0240937,5e-06,-0.0625691,5e-06,,0.01
7083.567134268537,,0.0239717,5e-06,-0.0624316,5e-06,,0.01
7103.406813627255,,0.0238649,5e-06,-0.0623019,5e-06,,0.01
7123.2464929859725,,0.0237428,5e-06,-0.0621645,5e-06,,0.01
7143.08617234469,,0.0236207,5e-06,-0.0620348,5e-06,,0.01
7162.925851703408,,0.0234987,5e-06,-0.0618975,5e-06,,0.01
7182.765531062125,,0.0233918,5e-06,-0.0617602,5e-06,,0.01
7202.605210420842,,0.0232774,5e-06,-0.0616305,5e-06,,0.01
7222.44488977956,,0.023163,5e-06,-0.0615008,5e-06,,0.01
7242.284569138277,,0.0230485,5e-06,-0.0613711,5e-06,,0.01
7262.124248496994,,0.0229341,5e-06,-0.0612338,5e-06,,0.01
7281.963927855712,,0.0228196,5e-06,-0.0611117,5e-06,,0.01
7301.80360721443,,0.0227052,5e-06,-0.0609744,5e-06,,0.01
7321.643286573147,,0.0225984,5e-06,-0.0608447,5e-06,,0.01
7341.482965931864,,0.0224916,5e-06,-0.060715,5e-06,,0.01
7361.322645290582,,0.0223848,5e-06,-0.0605853,5e-06,,0.01
7381.162324649299,,0.0222703,5e-06,-0.0604632,5e-06,,0.01
7401.002004008016,,0.0221635,5e-06,-0.0603259,5e-06,,0.01
7420.841683366734,,0.0220567,5e-06,-0.0602038,5e-06,,0.01
7440.681362725451,,0.0219499,5e-06,-0.0600741,5e-06,,0.01
7460.521042084169,,0.0218431,5e-06,-0.059952,5e-06,,0.01
7480.360721442887,,0.0217439,5e-06,-0.0598223,5e-06,,0.01
